date,AT,BE,BG,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,MT,NL,PL,PT,RO,SE,SI,SK
2024-02-25,0,239.33149894445253,0,0,100.83651008029578,32.99378279663076,0,0,77.89271075888523,0,264.0178705085937,21.658794490652426,0,0,0,0,18.23837916972734,0,0,0,0,189.25375103189927,0,192.20919337592764,0,0,0,339.73499009848973
2024-03-03,59.051096840093415,551.3778856355672,0,0,0,24.146786470800468,0,0,59.90534415500672,0,279.85519322933834,14.824654026029217,0,0,0,0,17.40378447545881,0,0,0,0,75.4448357031718,0,130.6705934702594,0,0,0,139.67535592068305
2024-03-10,0,427.60698198568974,0,0,110.74384409339552,54.86717949968991,0,0,110.10358335507372,0,371.8788924186683,21.070799515617317,0,0,0,0,30.222734590400982,0,0,0,0,77.57730099377193,0,271.3703989577813,0,0,0,377.6572819520479
2024-03-17,0,441.7825199074472,0,0,0,907.9099570272388,0,0,184.4994990009129,0,1307.686829917497,42.20135382602657,0,0,0,0,21.880260912236373,0,0,0,0,108.57293121648468,18.50034810560136,738.6179821099107,0,0,0,175.20464491972592
2024-03-24,0,254.61235631759004,0,0,144.1447966157368,260.5426213474615,0,0,131.4728720002342,0,489.1171641606361,60.640533863807015,0,0,0,0,14.756243967797523,0,0,0,0,106.73560748422103,0,223.89934897616348,0,0,0,0
2024-03-31,0,357.1073645647774,0,0,156.2886213428147,146.82667570092198,0,0,117.05005329956391,0,507.1236337370074,73.18016810291824,0,0,0,0,41.18446490076068,0,0,0,0,66.61448116107205,0,361.4054305697842,0,0,0,519.8794086162211
2024-04-07,1878.581836961282,840.3545734581205,0,0,159.39274772738435,198.71508180112076,0,0,221.3278556800696,0,941.8477392007007,74.82028122226677,0,0,98.4950018899632,0,49.85141308238483,0,0,0,0,147.54446080069232,0,713.4375897003538,0,0,0,227.9940058575465
2024-04-14,858.6511210553847,475.92761147207926,0,0,72.1056292514614,131.77739234124255,0,0,332.54684069579315,0,736.5945743911814,51.394197465349485,0,0,0,0,51.96454970926632,0,0,0,0,397.6773214563625,0,994.2476784623618,0,0,0,356.2946990886712
2024-04-21,239.78573765593325,225.18174600998827,0,0,76.76314892983841,119.1736480462542,0,0,180.6674347698318,0,341.8754392894964,52.01282662933411,0,0,0,0,40.65894418195943,0,992.481899304796,0,0,81.02598823145236,0,553.6054232183602,0,0,0,158.1157970920868
2024-04-28,352.2780142512856,836.252943805173,0,0,232.14899177165955,241.9993442234094,0,0,119.91045474780366,0,413.5357661997901,58.098173245849665,63.12135979150343,0,0,0,40.4665063025533,0,0,0,0,366.6449497927416,0,289.7162377388091,0,0,0,273.8588081161751
2024-05-05,267.677522127185,1238.1409766907975,0,0,310.92351634793727,257.0426870274292,0,0,176.02933857077386,0,761.0732784928982,201.31267624162044,0,0,0,0,92.55892533417496,0,0,0,0,612.3842150476845,0,418.437954315269,0,0,0,295.65572973845366
2024-05-12,131.36726556707958,1483.403628017218,0,0,248.715083985908,391.57237907537615,0,0,158.41857906594845,0,628.4918168000966,239.56678747996585,0,0,85.53405146972646,0,249.9845801610884,0,0,0,0,484.24723708991615,0,290.6731955789788,0,0,0,136.1662786460722
2024-05-19,153.39923478882042,830.1003716010969,0,0,168.32686814705485,227.58617096282757,111.52453456590892,0,167.67642321527893,0,623.3443674621224,2181.699548718364,0,508.5475685622415,0,1174.796779241233,100.57401924580712,0,0,0,0,274.04660241577534,0,305.93081144827835,0,0,475.1348909953985,164.53349663732791
2024-05-26,123.00007983346718,416.263203839073,0,0,143.21443343300407,194.6046911200197,0,0,191.575531998726,0,338.5612819632883,217.68800189058345,0,0,0,0,185.6820867874908,0,0,0,0,210.0867149831487,0,465.54994292871737,0,0,0,133.64729677257566
2024-06-02,162.75744073044785,540.1057335220074,0,0,123.63267873798512,271.4091292716899,0,0,195.29065054178596,0,523.9305463614452,767.9518597456924,0,0,0,0,181.07832140211897,0,1155.0250336304928,0,0,262.67396532312387,0,450.3752331500069,0,0,0,150.3579872007558
2024-06-09,138.96706114360506,347.7404417447711,0,0,188.26651694732791,197.3352276360518,0,0,146.62001253160085,0,329.342201745811,152.28371708533894,0,0,0,0,114.64440708363271,0,0,0,0,82.81384272872715,0,385.7469922822328,0,0,0,143.5781310113878
2024-06-16,124.88821225209652,330.7879379723341,0,0,212.7069405250446,137.3152700677174,0,0,204.15979864555052,0,347.41980545257525,180.1630721693652,0,0,0,0,96.89868311541665,0,0,0,0,149.26768687466787,0,354.7815290337973,0,0,0,0
2024-06-23,158.47647954186692,474.93382605445015,0,0,256.34183280646624,179.92665303536165,0,0,245.621825742505,0,496.50526163894745,152.2128413639878,0,160.61935232463506,0,0,67.60372616404307,0,0,0,0,205.268808160562,0,382.20725300276587,0,112.90298491674208,0,154.73190244719635
2024-06-30,96.1393973451613,232.61370553186885,0,0,138.34696191352336,67.65721168927736,0,0,285.52239485978714,0,280.38012133529895,64.61633128355801,0,0,0,0,102.89581987198666,0,0,0,0,51.01061816668901,0,471.9109877382163,0,0,0,0
2024-07-07,102.86891245496608,330.43290238662996,0,0,191.7479085388492,101.18368933418164,0,0,306.82244100210954,0,390.4311496210798,68.85819034715367,0,0,0,0,87.87082870736589,0,0,0,0,92.8150011782423,0,499.8958011271683,0,0,0,226.7703333199802
2024-07-14,154.45429051239867,402.12030916841456,0,0,187.5124259667155,128.25143100921554,0,0,331.3604287130801,0,559.936368704018,99.0346447257739,0,0,0,0,114.52480353108176,0,0,0,0,144.73390814368386,0,648.8022988939015,0,0,0,145.64661830810203
2024-07-21,142.50981110517867,442.4724304096856,0,0,167.1999771327414,219.34331637761687,0,0,461.78960698656874,0,583.7111343277443,95.64993431968075,0,0,0,0,137.69217309276058,0,0,0,0,200.04610215140295,0,974.6992369011996,0,0,0,159.59886919341224
2024-07-28,126.54855004941432,534.3924292605727,0,0,156.14545166794744,139.7098220544831,0,0,485.82399068237464,0,794.3326360117836,123.81100501753016,0,0,0,0,131.13478578972757,0,0,0,0,248.33317650145045,0,1240.95223626104,0,0,0,225.46584889895337
2024-08-04,195.96696643238553,624.7190721726915,0,0,1011.0698109287232,143.88152805540156,0,0,559.4578141412231,0,823.0557188363707,103.3354413359396,0,0,0,0,111.44546266426748,0,0,0,0,235.41512381554003,0,1087.199998928322,0,0,0,348.1551586258539
2024-08-11,304.860239667871,618.2122986970105,0,0,429.65305393634986,243.11536168862477,0,0,607.1746576820858,0,982.1508921846442,118.648611111256,0,0,0,0,163.40397464667504,0,0,0,0,261.75253072163184,0,1109.659101431942,0,0,0,329.7687953393781
2024-08-18,156.8752241718941,446.5453345838223,0,0,267.4683501934638,149.5270922147122,0,0,558.2292649763659,0,814.9248195647215,87.42901516023984,0,0,0,0,169.01463441994227,0,0,0,0,234.93897190140945,0,1167.5566878594102,0,0,0,361.4888270958719
2024-08-25,189.34770422692444,615.9791777840317,0,0,216.72272913968592,172.5827864591486,0,0,532.8102463384992,0,938.1586352032105,104.33249923411776,0,0,0,0,196.76320580424868,0,0,0,0,247.8362529639175,0,1087.3720005029872,0,0,0,233.55365410013505
2024-09-01,166.60240205893933,533.9955584126849,0,0,183.1135744334749,150.18652120178888,0,0,400.5933416729786,0,594.5706539122739,201.1127447340428,0,0,83.1820801247699,0,156.55237999316307,0,0,0,0,244.40137409943415,0,1010.766775068336,0,0,0,410.2820684895461
2024-09-08,65.93346472312808,330.1220683162337,0,0,65.60393863855708,88.24056908113312,0,0,339.8270977009999,0,418.4615543417332,107.38108047573924,0,0,0,0,78.53785857566078,0,0,0,0,226.79070403281412,0,951.5828695650256,0,0,0,511.2320331117313
2024-09-15,0,433.9301638040184,0,0,0,102.19437843736408,0,0,315.57694052798183,0,489.212469805712,102.64155482513256,0,0,192.90198266865656,0,66.82335461562973,0,0,0,0,187.5270446357069,0,924.8592640916828,0,0,782.1557345108115,179.56856425699382
2024-09-22,0,320.9144276015382,0,0,70.26050131936225,97.2428925752232,0,0,248.73357740867715,0,640.5531815043138,71.45249311587102,82.23906023278327,0,0,0,55.95712336941672,0,0,0,0,83.39607261417008,0,755.9550696822984,0,0,349.674688020438,209.21275001534008
2024-09-29,0,245.05610265307817,0,0,0,97.8787380017652,0,0,253.47613536680743,0,417.9285973720611,90.99794224295806,0,0,0,0,108.01207993100856,0,0,0,0,197.34187316879172,0,483.36066699325846,0,45.99965159452791,0,1503.4729777546604
2024-10-06,69.8524623070356,286.154052443282,0,0,66.51954456592861,90.3602210380724,0,0,196.71889578583688,0,362.4454483315295,68.97939800325535,0,0,0,0,88.59264464250478,0,0,0,0,197.21625349031717,0,560.8546483139929,0,0,0,759.3258928460393
2024-10-13,0,268.6368225921053,0,0,0,119.79425846237598,0,0,218.81197862936853,0,488.84421601910935,55.433819766816,0,0,0,0,48.632404809088065,0,0,0,0,114.41531182406224,0,935.75596843003,0,0,0,235.7369216259403
2024-10-20,0,468.011836344525,0,0,0,107.66550693574656,0,0,204.02827496865825,0,521.7071244149507,46.775804748542654,0,0,0,0,62.7550855905491,0,0,0,0,196.3232262786387,0,596.5333832781058,0,0,0,166.4401332092376
2024-10-27,0,465.84397248397255,0,0,0,219.26672220132568,0,0,169.7012375329356,0,529.0456628935283,41.48872493643869,0,0,0,0,54.380533328602105,0,1097.8815142727185,0,0,118.45977874630596,0,331.9835106432652,0,0,0,0
2024-11-03,0,326.739073902012,0,0,0,153.20121273997526,0,0,171.08757469149754,0,509.2523912511805,15.36905980266808,0,0,0,0,54.68758174821035,0,0,0,0,79.46867126950578,0,451.7829695971302,0,0,0,152.02670012597562
2024-11-10,0,388.5979285703441,0,0,0,110.0102568351172,0,0,147.73595480521658,0,436.8456964603465,19.57232563171332,0,0,0,0,35.13968656412173,0,0,0,0,40.824156054901984,0,360.93164779478826,0,0,0,0
2024-11-17,0,259.4714568143051,0,0,0,66.61960748023708,0,0,184.26760141392324,0,236.75461366671675,34.60454296322519,0,0,0,0,27.21822443323262,0,0,0,0,55.29802184599635,0,425.47931483451424,0,0,0,0
2024-11-24,0,306.93361213013645,0,0,0,114.09482615973418,0,0,124.9039799357404,0,259.793197250031,31.79346342825862,0,0,0,0,26.73452410818256,0,0,0,0,62.38565103516495,0,828.6535331045159,0,0,0,0
2024-12-01,0,203.28053836268137,0,0,0,47.002085465395666,0,0,98.95206182122008,0,165.43655232353134,16.326541596682212,0,0,0,0,25.182883772339245,0,0,0,0,32.45150680843425,0,410.5367300745097,0,0,0,0
2024-12-08,0,86.6750884179945,0,0,0,34.16893219489456,0,0,81.87920692050966,0,122.039582190565,19.487165492997292,0,0,0,0,21.68220647032411,0,0,0,0,0,0,259.54444996109044,0,0,0,0
2024-12-15,0,0,0,0,0,55.498529829927016,0,0,77.91961964339525,0,89.31991081337249,16.758837150447288,0,0,0,0,13.010170154406117,0,0,0,0,36.42489579867302,0,248.102667183366,0,0,0,0
2024-12-22,0,57.68917427490966,0,0,0,28.25383657461559,0,0,60.66224225228855,0,108.36823220272106,0,0,0,0,0,19.365397691285615,0,0,0,0,0,0,254.83211791299664,0,0,0,0
2024-12-29,0,0,0,0,0,18.23239897152478,0,0,49.2826712654439,0,80.95205778748625,10.704497802122177,0,0,0,0,19.983918047878433,0,0,0,0,0,0,193.6330207028946,0,0,0,0
